date,open,max,min,close,x,y
2020.06.24,1764.83000,1775.97000,1757.42000,1758.29000,120967,0
2020.06.25,1758.25000,1765.59000,1750.74000,1760.18000,106383,0
2020.06.26,1760.20000,1768.62000,1744.17000,1768.14000,103157,0
2020.06.29,1772.57000,1772.76000,1762.55000,1769.18000,109698,0
2020.06.30,1769.44000,1782.56000,1761.13000,1776.79000,110628,0
2020.07.01,1777.26000,1785.85000,1756.06000,1766.91000,121944,0
2020.07.02,1765.75000,1776.26000,1754.34000,1772.13000,112358,0
2020.07.03,1772.95000,1773.83000,1769.36000,1771.38000,57909,0
2020.07.06,1770.59000,1783.77000,1766.68000,1780.45000,90830,0
2020.07.07,1781.08000,1794.26000,1770.36000,1792.61000,96198,0
2020.07.08,1792.37000,1814.67000,1788.29000,1806.28000,97651,0
2020.07.09,1805.93000,1812.83000,1792.45000,1799.87000,113776,0
2020.07.10,1799.86000,1807.29000,1790.78000,1794.95000,111410,0
2020.07.13,1796.70000,1810.11000,1794.74000,1799.05000,114696,0
2020.07.14,1799.93000,1807.64000,1787.27000,1805.95000,133500,0
2020.07.15,1806.14000,1811.73000,1799.00000,1807.07000,107192,0
2020.07.16,1807.50000,1810.07000,1791.51000,1793.89000,96688,0
2020.07.17,1793.89000,1808.53000,1792.54000,1806.79000,96028,0
2020.07.20,1805.47000,1817.14000,1802.44000,1813.94000,109637,0
2020.07.21,1815.10000,1840.19000,1812.46000,1838.45000,125147,0
2020.07.22,1839.52000,1868.86000,1837.60000,1868.11000,186218,0
2020.07.23,1869.11000,1895.24000,1860.38000,1884.34000,186885,0
2020.07.24,1883.94000,1903.22000,1878.15000,1897.93000,145855,0
2020.07.27,1898.81000,1942.27000,1896.27000,1938.72000,192496,0
2020.07.28,1938.76000,1977.91000,1903.66000,1955.32000,212433,0
2020.07.29,1957.42000,1977.50000,1938.11000,1967.54000,162341,0
2020.07.30,1967.54000,1968.59000,1936.20000,1953.57000,170060,0
2020.07.31,1952.89000,1981.40000,1950.64000,1972.19000,179258,0
2020.08.03,1977.85000,1988.00000,1957.32000,1973.48000,140645,0
2020.08.04,1973.51000,2016.61000,1964.16000,2016.19000,145883,0
2020.08.05,2015.63000,2052.47000,2006.29000,2035.04000,182725,0
2020.08.06,2035.08000,2066.40000,2031.31000,2059.58000,165460,0
2020.08.07,2061.08000,2071.54000,2012.21000,2032.15000,209653,0
2020.08.10,2032.54000,2046.56000,2016.03000,2024.48000,162173,0
2020.08.11,2025.16000,2026.76000,1897.87000,1908.19000,220913,0
2020.08.12,1908.35000,1945.86000,1859.47000,1912.43000,213083,0
2020.08.13,1914.18000,1962.64000,1909.31000,1950.07000,170386,0
2020.08.14,1950.83000,1959.33000,1928.27000,1941.19000,160990,0
2020.08.17,1943.65000,1987.05000,1926.01000,1981.52000,155660,0
2020.08.18,1981.52000,2011.92000,1972.42000,1998.54000,173262,0
2020.08.19,1998.71000,2002.94000,1921.16000,1925.39000,183117,0
2020.08.20,1924.98000,1951.68000,1920.95000,1943.59000,178311,0
2020.08.21,1943.62000,1952.30000,1907.84000,1936.66000,163945,0
2020.08.24,1937.24000,1958.33000,1920.22000,1925.69000,142144,0
2020.08.25,1925.04000,1933.93000,1910.77000,1924.49000,146224,0
2020.08.26,1928.66000,1951.07000,1899.10000,1950.32000,149100,0
2020.08.27,1951.62000,1973.09000,1906.42000,1925.64000,166805,0
2020.08.28,1926.15000,1970.12000,1919.74000,1961.33000,166150,0
2020.08.31,1964.36000,1972.95000,1950.68000,1964.06000,131101,0
2020.09.01,1964.00000,1988.71000,1959.52000,1966.63000,150088,0
2020.09.02,1966.05000,1969.62000,1928.93000,1939.01000,154410,0
2020.09.03,1939.01000,1947.41000,1918.23000,1926.84000,153415,0
2020.09.04,1927.69000,1945.90000,1912.80000,1929.85000,157360,0
2020.09.07,1928.00000,1937.75000,1920.76000,1924.85000,75929,0
2020.09.08,1925.98000,1937.16000,1902.89000,1928.03000,144707,0
2020.09.09,1928.03000,1947.19000,1916.40000,1943.09000,132212,0
2020.09.10,1943.91000,1966.00000,1938.66000,1945.79000,145408,0
2020.09.11,1944.69000,1954.27000,1936.85000,1939.87000,140669,0
2020.09.14,1940.75000,1962.05000,1936.53000,1955.56000,126057,0
2020.09.15,1958.11000,1971.75000,1947.89000,1953.35000,129243,0
2020.09.16,1953.26000,1973.13000,1949.47000,1958.78000,148436,0
2020.09.17,1958.86000,1960.49000,1932.38000,1943.71000,142203,0
2020.09.18,1943.38000,1959.61000,1942.88000,1949.66000,138611,0
2020.09.21,1948.93000,1955.16000,1881.91000,1911.79000,175710,0
2020.09.22,1912.39000,1919.56000,1894.18000,1899.68000,183094,0
2020.09.23,1899.17000,1904.95000,1853.32000,1862.66000,204450,0
2020.09.24,1863.18000,1876.59000,1848.31000,1867.24000,211711,0
2020.09.25,1867.48000,1874.76000,1851.97000,1861.13000,166345,0
2020.09.28,1861.21000,1882.57000,1848.40000,1880.98000,153688,0
2020.09.29,1880.68000,1898.63000,1875.07000,1897.22000,145701,0
2020.09.30,1897.68000,1901.81000,1881.00000,1885.75000,152993,0
2020.10.01,1885.33000,1911.60000,1884.24000,1905.80000,152202,0
2020.10.02,1905.20000,1916.63000,1889.39000,1899.07000,151661,0
2020.10.05,1902.85000,1918.29000,1886.62000,1913.00000,123480,0
2020.10.06,1912.55000,1920.63000,1874.23000,1877.75000,139183,0
2020.10.07,1876.82000,1897.50000,1872.48000,1886.65000,121409,0
2020.10.08,1886.82000,1900.25000,1881.52000,1893.08000,103932,0
2020.10.09,1893.35000,1930.07000,1893.22000,1930.05000,121541,0
2020.10.12,1927.79000,1932.86000,1917.64000,1922.27000,129101,0
2020.10.13,1922.52000,1924.95000,1886.01000,1890.78000,151351,0
2020.10.14,1891.19000,1912.48000,1881.97000,1901.38000,140669,0
2020.10.15,1901.69000,1908.56000,1889.11000,1908.10000,155149,0
2020.10.16,1906.63000,1913.55000,1897.35000,1898.89000,121923,0
2020.10.19,1899.67000,1918.18000,1896.63000,1904.09000,127407,0
2020.10.20,1903.61000,1913.66000,1894.17000,1906.01000,127818,0
2020.10.21,1908.01000,1930.97000,1908.01000,1924.10000,128993,0
2020.10.22,1924.04000,1925.50000,1893.99000,1903.67000,134233,0
2020.10.23,1903.67000,1913.80000,1893.91000,1901.50000,124535,0
2020.10.26,1893.03000,1908.18000,1892.83000,1902.12000,138721,0
2020.10.27,1902.07000,1910.89000,1897.49000,1904.26000,119494,0
2020.10.28,1904.27000,1910.38000,1868.97000,1877.40000,156781,0
2020.10.29,1877.42000,1884.52000,1859.56000,1866.32000,143798,0
2020.10.30,1866.26000,1889.31000,1863.95000,1878.73000,149030,0
2020.11.02,1877.79000,1895.64000,1873.01000,1894.99000,149507,0
2020.11.03,1895.08000,1910.11000,1886.63000,1908.89000,137345,0
2020.11.04,1908.25000,1915.94000,1881.21000,1902.57000,219376,0
2020.11.05,1902.59000,1952.32000,1901.26000,1949.06000,178497,0
2020.11.06,1948.20000,1959.90000,1935.09000,1951.57000,150932,0
2020.11.09,1953.94000,1965.14000,1849.86000,1862.16000,199203,0
2020.11.10,1862.16000,1889.94000,1859.76000,1876.85000,170408,0
2020.11.11,1876.85000,1884.04000,1855.93000,1864.89000,134133,0
2020.11.12,1865.24000,1883.37000,1862.30000,1876.11000,133890,0
2020.11.13,1876.11000,1896.32000,1873.51000,1888.94000,119236,0
2020.11.16,1888.11000,1898.61000,1864.16000,1888.07000,131775,0
2020.11.17,1888.07000,1893.02000,1876.52000,1879.99000,116176,0
2020.11.18,1880.09000,1884.37000,1862.94000,1872.11000,124117,0
2020.11.19,1872.48000,1873.72000,1852.25000,1865.71000,129147,0
2020.11.20,1865.73000,1879.29000,1860.42000,1870.10000,114002,0
2020.11.23,1870.00000,1875.61000,1830.46000,1837.30000,113779,0
2020.11.24,1837.30000,1838.59000,1799.89000,1807.22000,153091,0
2020.11.25,1807.39000,1817.22000,1801.22000,1807.80000,120852,0
2020.11.26,1807.31000,1817.84000,1805.38000,1810.07000,71814,0
2020.11.27,1810.75000,1813.37000,1773.88000,1786.96000,108831,0
2020.11.30,1785.80000,1789.54000,1764.06000,1776.68000,143600,0
2020.12.01,1776.68000,1816.85000,1775.38000,1814.64000,130366,0
2020.12.02,1814.90000,1832.02000,1807.03000,1830.34000,129594,0
2020.12.03,1829.40000,1843.48000,1823.32000,1840.57000,126235,0
2020.12.04,1840.90000,1847.75000,1828.82000,1838.31000,114168,0
2020.12.07,1838.28000,1868.12000,1821.65000,1861.84000,119324,0
2020.12.08,1861.84000,1874.81000,1859.83000,1870.00000,116593,0
2020.12.09,1864.58000,1871.37000,1824.95000,1839.30000,142570,0
2020.12.10,1839.55000,1849.48000,1828.21000,1836.24000,134048,0
2020.12.11,1837.04000,1847.25000,1823.70000,1839.43000,121707,0
2020.12.14,1840.35000,1841.82000,1818.46000,1826.62000,117255,0
2020.12.15,1827.44000,1854.93000,1825.12000,1853.43000,123305,0
2020.12.16,1853.56000,1865.24000,1844.34000,1864.11000,146924,0
2020.12.17,1861.99000,1895.77000,1861.56000,1884.74000,144272,0
2020.12.18,1885.23000,1889.24000,1876.98000,1880.28000,132800,0
2020.12.21,1884.38000,1906.33000,1854.81000,1876.39000,183886,0
2020.12.22,1876.80000,1883.82000,1858.45000,1860.18000,162351,0
2020.12.23,1860.18000,1878.08000,1856.60000,1872.52000,145723,0
2020.12.24,1872.65000,1883.15000,1869.14000,1878.94000,95327,0
2020.12.25,1878.94000,1878.94000,1878.94000,1878.94000,86,0
2020.12.28,1883.11000,1899.80000,1868.83000,1873.38000,143440,0
2020.12.29,1873.93000,1885.95000,1871.31000,1877.53000,126295,0
2020.12.30,1877.53000,1894.29000,1875.66000,1894.29000,110881,0
2020.12.31,1894.22000,1899.94000,1885.04000,1896.08000,99410,0
2021.01.04,1904.20000,1944.01000,1904.18000,1942.48000,160793,0
2021.01.05,1942.48000,1952.54000,1933.94000,1949.47000,148879,0
2021.01.06,1949.47000,1958.94000,1900.45000,1918.24000,190425,0
2021.01.07,1917.95000,1927.25000,1906.41000,1913.91000,165861,0
2021.01.08,1913.91000,1916.98000,1827.81000,1848.85000,194006,0
2021.01.11,1848.53000,1856.42000,1816.62000,1843.08000,185729,0
2021.01.12,1843.08000,1863.37000,1836.46000,1854.23000,167357,0
2021.01.13,1854.23000,1862.51000,1841.47000,1844.74000,143122,0
2021.01.14,1845.17000,1857.13000,1828.05000,1845.78000,153811,0
2021.01.15,1845.78000,1856.43000,1822.96000,1827.28000,155026,0
2021.01.18,1828.48000,1840.35000,1802.22000,1837.11000,110662,0
2021.01.19,1837.67000,1845.07000,1832.59000,1840.00000,125748,0
2021.01.20,1840.00000,1871.62000,1831.99000,1871.46000,154010,0
2021.01.21,1871.46000,1874.66000,1857.92000,1869.88000,146637,0
2021.01.22,1869.14000,1870.42000,1836.89000,1854.69000,154069,0
2021.01.25,1854.64000,1867.47000,1846.69000,1855.28000,155390,0
2021.01.26,1855.28000,1861.31000,1847.99000,1850.54000,135940,0
2021.01.27,1851.08000,1852.66000,1830.86000,1843.82000,162414,0
2021.01.28,1843.68000,1863.61000,1833.60000,1841.98000,183970,0
2021.01.29,1841.36000,1875.18000,1839.13000,1847.52000,209786,0
2021.02.01,1862.86000,1871.39000,1848.72000,1860.24000,226299,0
2021.02.02,1859.95000,1863.65000,1829.03000,1837.64000,198153,0
2021.02.03,1837.32000,1844.46000,1829.23000,1833.68000,146019,0
2021.02.04,1833.33000,1834.33000,1784.54000,1793.47000,166837,0
2021.02.05,1793.33000,1814.70000,1791.61000,1813.82000,148444,0
2021.02.08,1814.58000,1838.66000,1807.35000,1830.14000,147556,0
2021.02.09,1829.37000,1848.12000,1828.42000,1838.12000,144984,0
2021.02.10,1837.48000,1854.95000,1833.59000,1842.93000,147924,0
2021.02.11,1842.81000,1847.13000,1820.69000,1825.08000,130466,0
2021.02.12,1824.92000,1830.36000,1810.14000,1823.47000,128672,0
2021.02.15,1824.51000,1826.59000,1815.60000,1818.35000,84969,0
2021.02.16,1818.81000,1826.01000,1789.08000,1794.04000,168227,0
2021.02.17,1794.01000,1794.66000,1769.01000,1775.63000,165723,0
2021.02.18,1776.34000,1789.19000,1767.95000,1775.46000,169077,0
2021.02.19,1776.12000,1791.17000,1760.22000,1783.61000,176169,0
2021.02.22,1782.26000,1812.20000,1780.21000,1809.35000,177041,0
2021.02.23,1809.54000,1815.59000,1795.18000,1805.26000,177944,0
2021.02.24,1805.32000,1813.36000,1783.09000,1804.49000,184114,0
2021.02.25,1805.18000,1805.18000,1765.04000,1769.97000,228912,0
2021.02.26,1770.52000,1775.38000,1716.77000,1734.28000,246107,0
2021.03.01,1732.96000,1759.32000,1719.22000,1724.07000,192264,0
2021.03.02,1724.51000,1738.68000,1706.80000,1737.70000,196736,0
2021.03.03,1737.78000,1740.13000,1701.50000,1710.39000,188598,0
2021.03.04,1710.49000,1722.75000,1690.06000,1697.01000,223265,0
2021.03.05,1696.71000,1707.27000,1686.80000,1700.53000,215720,0
2021.03.08,1703.05000,1713.83000,1676.36000,1682.92000,198607,0
2021.03.09,1682.98000,1720.19000,1679.74000,1715.32000,175658,0
2021.03.10,1715.86000,1726.37000,1707.73000,1726.21000,173990,0
2021.03.11,1726.10000,1739.39000,1718.81000,1722.13000,167314,0
2021.03.12,1721.79000,1729.06000,1698.74000,1726.41000,168223,0
2021.03.15,1727.11000,1734.10000,1721.17000,1731.23000,150725,0
2021.03.16,1730.11000,1740.67000,1725.80000,1731.04000,144335,0
2021.03.17,1731.44000,1751.15000,1723.51000,1744.88000,152129,0
2021.03.18,1746.96000,1755.04000,1718.78000,1736.25000,179390,0
2021.03.19,1734.72000,1746.28000,1728.02000,1744.52000,160120,0
2021.03.22,1737.84000,1742.64000,1726.90000,1738.45000,147221,0
2021.03.23,1738.97000,1742.07000,1724.24000,1726.46000,152742,0
2021.03.24,1726.45000,1737.99000,1723.47000,1734.25000,133514,0
2021.03.25,1733.68000,1745.00000,1721.31000,1726.14000,151148,0
2021.03.26,1727.42000,1736.25000,1721.14000,1732.00000,125993,0
2021.03.29,1730.93000,1732.71000,1705.36000,1711.39000,122125,0
2021.03.30,1711.85000,1713.93000,1678.36000,1684.34000,148986,0
2021.03.31,1684.91000,1714.81000,1677.45000,1706.96000,146751,0
2021.04.01,1707.18000,1730.13000,1705.29000,1729.56000,136616,0
2021.04.02,1730.31000,1738.23000,1730.31000,1736.21000,231,0
2021.04.05,1728.28000,1733.06000,1720.84000,1727.67000,100996,0
2021.04.06,1727.78000,1738.29000,1726.74000,1732.90000,45881,0
2021.04.07,1737.00000,1742.74000,1730.19000,1737.16000,72648,0
2021.04.08,1737.28000,1758.20000,1732.68000,1755.06000,121675,0
2021.04.09,1755.13000,1756.90000,1730.69000,1743.38000,129416,0
2021.04.12,1742.57000,1744.51000,1726.94000,1732.34000,124149,0
2021.04.13,1732.01000,1748.48000,1723.26000,1744.82000,140604,0
2021.04.14,1745.14000,1748.88000,1732.13000,1735.87000,130330,0
2021.04.15,1735.78000,1769.16000,1733.95000,1763.07000,137661,0
2021.04.16,1763.40000,1783.34000,1759.36000,1776.13000,132925,0
2021.04.19,1777.15000,1789.57000,1766.29000,1770.91000,144647,0
2021.04.20,1770.40000,1779.97000,1763.18000,1778.33000,140423,0
2021.04.21,1779.24000,1797.16000,1775.80000,1793.17000,137673,0
2021.04.22,1793.87000,1797.43000,1776.94000,1783.62000,140396,0
2021.04.23,1783.86000,1795.46000,1769.52000,1776.49000,127617,0
2021.04.26,1775.55000,1783.05000,1768.35000,1780.80000,122374,0
2021.04.27,1780.80000,1785.06000,1773.30000,1776.11000,120242,0
2021.04.28,1776.27000,1782.06000,1762.21000,1781.24000,135566,0
2021.04.29,1781.34000,1789.54000,1755.69000,1771.42000,142543,0
2021.04.30,1772.30000,1773.26000,1763.76000,1768.52000,134737,0
2021.05.03,1767.58000,1797.43000,1765.60000,1792.56000,117750,0
2021.05.04,1792.63000,1798.55000,1770.30000,1778.30000,137000,0
2021.05.05,1778.33000,1787.54000,1769.92000,1786.43000,118237,0
2021.05.06,1786.64000,1817.64000,1781.56000,1814.54000,146046,0
2021.05.07,1814.18000,1842.87000,1812.45000,1830.13000,155829,0
2021.05.10,1833.14000,1844.94000,1829.57000,1835.18000,157943,0
2021.05.11,1835.58000,1841.36000,1817.58000,1837.01000,161175,0
2021.05.12,1836.89000,1843.20000,1812.84000,1815.09000,176478,0
2021.05.13,1815.43000,1828.31000,1808.32000,1825.98000,183362,0
2021.05.14,1825.98000,1846.33000,1819.22000,1843.00000,145052,0
2021.05.17,1840.79000,1868.02000,1840.02000,1866.52000,137257,0
2021.05.18,1865.78000,1874.57000,1862.76000,1869.08000,134172,0
2021.05.19,1869.12000,1889.63000,1851.71000,1869.02000,165747,0
2021.05.20,1869.36000,1883.41000,1863.43000,1876.59000,144768,0
2021.05.21,1876.93000,1888.89000,1869.68000,1881.33000,125902,0
2021.05.24,1881.58000,1886.60000,1874.80000,1880.23000,124454,0
2021.05.25,1880.46000,1899.81000,1872.25000,1898.65000,129498,0
2021.05.26,1898.62000,1912.30000,1890.26000,1896.16000,145695,0
2021.05.27,1895.94000,1903.25000,1887.75000,1896.11000,126976,0
2021.05.28,1896.52000,1905.49000,1881.88000,1903.53000,128512,0
2021.05.31,1903.11000,1910.16000,1901.65000,1906.22000,70385,0
2021.06.01,1907.02000,1916.10000,1891.94000,1899.89000,125773,0
2021.06.02,1899.49000,1908.60000,1893.94000,1907.78000,96914,0
2021.06.03,1907.58000,1909.21000,1864.83000,1870.06000,120604,0
2021.06.04,1870.43000,1895.76000,1855.52000,1890.70000,127909,0
2021.06.07,1890.62000,1899.64000,1881.05000,1898.56000,111177,0
2021.06.08,1898.47000,1903.27000,1883.31000,1892.50000,118794,0
2021.06.09,1891.49000,1898.48000,1886.88000,1888.07000,109481,0
2021.06.10,1888.30000,1899.45000,1869.33000,1897.94000,133489,0
2021.06.11,1898.36000,1902.50000,1873.97000,1877.13000,122553,0
2021.06.14,1876.35000,1877.71000,1844.32000,1865.61000,123091,0
2021.06.15,1865.96000,1868.67000,1851.16000,1858.28000,121201,0
2021.06.16,1858.78000,1862.96000,1803.05000,1811.48000,137493,0
2021.06.17,1811.41000,1824.82000,1766.76000,1772.66000,197789,0
2021.06.18,1772.62000,1796.74000,1760.46000,1764.18000,170421,0
2021.06.21,1764.39000,1786.08000,1764.37000,1782.54000,173388,0
2021.06.22,1782.26000,1789.64000,1771.95000,1778.34000,147159,0
2021.06.23,1778.13000,1794.47000,1772.77000,1778.41000,142985,0
2021.06.24,1778.15000,1787.52000,1772.47000,1774.48000,126659,0
2021.06.25,1775.08000,1789.89000,1773.24000,1780.91000,126088,0
2021.06.28,1780.58000,1785.37000,1770.20000,1777.73000,125238,0
2021.06.29,1777.93000,1778.51000,1750.23000,1760.63000,134231,0
2021.06.30,1761.19000,1774.02000,1752.91000,1769.95000,127494,0
2021.07.01,1769.95000,1782.34000,1765.18000,1776.30000,131569,0
2021.07.02,1776.56000,1794.67000,1773.85000,1787.03000,124472,0
2021.07.05,1786.98000,1794.11000,1784.01000,1791.39000,67883,0
2021.07.06,1791.78000,1814.54000,1789.65000,1796.66000,140931,0
2021.07.07,1796.28000,1809.33000,1793.48000,1803.24000,131771,0
2021.07.08,1803.14000,1817.87000,1793.80000,1801.92000,149429,0
2021.07.09,1802.26000,1811.92000,1796.24000,1807.78000,127996,0
2021.07.12,1807.42000,1810.38000,1791.08000,1805.66000,121862,0
2021.07.13,1805.71000,1816.76000,1798.18000,1807.16000,134761,0
2021.07.14,1807.44000,1829.38000,1804.06000,1826.98000,133925,0
2021.07.15,1827.73000,1833.67000,1819.84000,1829.02000,143456,0
2021.07.16,1829.23000,1831.55000,1808.60000,1811.73000,145836,0
2021.07.19,1810.47000,1816.90000,1794.57000,1812.28000,148858,0
2021.07.20,1812.93000,1824.49000,1804.64000,1809.87000,133411,0
2021.07.21,1809.94000,1813.29000,1794.31000,1802.99000,132601,0
2021.07.22,1803.03000,1807.62000,1792.29000,1806.12000,129163,0
2021.07.23,1806.73000,1809.91000,1789.20000,1801.78000,112804,0
2021.07.26,1802.06000,1811.03000,1795.94000,1797.06000,121867,0
2021.07.27,1797.12000,1804.83000,1793.17000,1798.38000,114784,0
2021.07.28,1798.38000,1809.36000,1792.18000,1806.42000,130788,0
2021.07.29,1806.78000,1832.26000,1806.41000,1827.50000,110479,0
2021.07.30,1827.88000,1830.89000,1809.79000,1813.59000,100234,0
2021.08.02,1813.53000,1819.07000,1805.31000,1812.97000,109127,0
2021.08.03,1812.84000,1814.59000,1806.64000,1809.87000,91379,0
2021.08.04,1809.93000,1831.27000,1806.06000,1811.46000,104976,0
2021.08.05,1812.18000,1814.44000,1797.38000,1803.52000,102726,0
2021.08.06,1803.87000,1804.43000,1758.23000,1763.48000,112963,0
2021.08.09,1763.03000,1764.25000,1680.98000,1729.14000,156009,0
2021.08.10,1729.03000,1737.82000,1717.26000,1728.76000,117642,0
2021.08.11,1728.92000,1754.01000,1723.64000,1751.07000,117834,0
2021.08.12,1751.24000,1757.73000,1741.14000,1752.20000,106988,0
2021.08.13,1752.17000,1779.62000,1751.27000,1779.18000,98671,0
2021.08.16,1778.25000,1788.81000,1770.41000,1786.70000,110815,0
2021.08.17,1786.65000,1795.13000,1780.15000,1785.53000,111166,0
2021.08.18,1785.78000,1793.34000,1776.91000,1787.08000,113278,0
2021.08.19,1787.34000,1791.96000,1772.36000,1779.40000,127064,0
2021.08.20,1779.43000,1787.95000,1777.92000,1780.73000,103790,0
2021.08.23,1780.11000,1805.99000,1776.05000,1805.02000,104531,0
2021.08.24,1804.78000,1809.09000,1800.27000,1802.73000,94725,0
2021.08.25,1802.36000,1802.69000,1782.03000,1790.10000,105839,0
2021.08.26,1790.48000,1797.74000,1779.60000,1791.53000,105338,0
2021.08.27,1792.08000,1818.73000,1783.66000,1816.28000,114746,0
2021.08.30,1817.82000,1822.81000,1807.28000,1809.85000,91114,0
2021.08.31,1809.27000,1818.79000,1801.23000,1813.21000,107422,0
2021.09.01,1813.66000,1819.56000,1808.21000,1813.63000,100338,0
2021.09.02,1813.23000,1816.70000,1804.45000,1809.03000,81790,0
2021.09.03,1808.93000,1833.50000,1808.52000,1827.16000,93006,0
2021.09.06,1827.36000,1829.87000,1820.95000,1822.79000,54044,0
2021.09.07,1822.85000,1826.83000,1791.94000,1793.81000,106451,0
2021.09.08,1793.93000,1801.71000,1781.94000,1788.91000,101930,0
2021.09.09,1789.12000,1800.50000,1783.44000,1793.86000,105637,0
2021.09.10,1794.23000,1803.42000,1786.72000,1787.29000,102787,0
2021.09.13,1787.78000,1797.96000,1783.27000,1793.00000,96232,0
2021.09.14,1792.87000,1808.23000,1780.23000,1804.16000,102953,0
2021.09.15,1804.27000,1806.42000,1790.29000,1793.13000,98986,0
2021.09.16,1794.00000,1795.73000,1744.88000,1753.03000,118787,0
2021.09.17,1753.26000,1767.06000,1746.90000,1754.18000,109173,0
2021.09.20,1753.52000,1766.63000,1741.54000,1763.68000,108297,0
2021.09.21,1764.08000,1781.32000,1757.52000,1773.91000,100581,0
2021.09.22,1773.65000,1786.79000,1764.22000,1767.62000,120698,0
2021.09.23,1768.03000,1776.11000,1737.33000,1741.93000,120467,0
2021.09.24,1742.95000,1757.13000,1739.99000,1750.12000,102372,0
2021.09.27,1749.81000,1760.38000,1744.40000,1749.77000,99269,0
2021.09.28,1749.74000,1754.05000,1727.69000,1733.49000,130137,0
2021.09.29,1733.66000,1745.04000,1721.19000,1725.99000,122692,0
2021.09.30,1725.47000,1763.69000,1721.77000,1756.56000,125175,0
2021.10.01,1756.36000,1763.79000,1749.28000,1760.08000,125590,0
2021.10.04,1762.05000,1770.08000,1747.27000,1768.92000,121377,0
2021.10.05,1769.74000,1769.74000,1748.20000,1759.43000,114365,0
2021.10.06,1759.29000,1764.65000,1745.46000,1762.03000,125712,0
2021.10.07,1762.33000,1766.48000,1751.49000,1754.76000,100201,0
2021.10.08,1756.07000,1780.84000,1752.89000,1756.91000,115585,0
2021.10.11,1756.93000,1760.57000,1749.70000,1753.81000,87988,0
2021.10.12,1753.43000,1768.88000,1750.34000,1759.65000,108111,0
2021.10.13,1759.53000,1795.67000,1757.50000,1792.58000,115181,0
2021.10.14,1792.33000,1800.06000,1786.22000,1795.46000,94909,0
2021.10.15,1795.55000,1796.02000,1764.41000,1767.04000,105787,0
2021.10.18,1767.05000,1771.61000,1759.86000,1764.36000,115618,0
2021.10.19,1764.30000,1784.65000,1762.43000,1769.07000,109821,0
2021.10.20,1768.53000,1787.94000,1766.41000,1781.47000,110572,0
2021.10.21,1781.08000,1788.99000,1776.03000,1782.51000,110940,0
2021.10.22,1782.66000,1813.31000,1782.46000,1792.48000,125839,0
2021.10.25,1793.08000,1809.55000,1791.81000,1807.24000,96201,0
2021.10.26,1806.78000,1807.91000,1781.94000,1792.28000,103451,0
2021.10.27,1792.73000,1798.59000,1783.04000,1796.37000,108108,0
2021.10.28,1795.96000,1809.94000,1791.85000,1798.35000,122140,0
2021.10.29,1799.18000,1800.76000,1771.51000,1782.86000,124158,0
2021.11.01,1780.26000,1795.34000,1778.67000,1791.35000,90196,0
2021.11.02,1791.35000,1795.92000,1785.94000,1786.58000,91702,0
2021.11.03,1786.57000,1787.20000,1758.42000,1773.39000,110383,0
2021.11.04,1773.37000,1798.47000,1770.35000,1790.96000,100963,0
2021.11.05,1790.97000,1817.83000,1784.64000,1817.47000,108924,0
2021.11.08,1818.38000,1825.97000,1811.98000,1823.85000,95527,0
2021.11.09,1824.66000,1832.22000,1818.68000,1831.34000,99787,0
2021.11.10,1831.69000,1868.06000,1821.93000,1848.89000,115549,0
2021.11.11,1849.58000,1865.52000,1842.44000,1861.44000,102404,0
2021.11.12,1861.43000,1868.17000,1844.79000,1864.09000,106538,0
2021.11.15,1868.83000,1869.91000,1855.86000,1862.23000,89976,0
2021.11.16,1862.30000,1876.65000,1849.24000,1849.94000,109053,0
2021.11.17,1849.45000,1867.52000,1849.11000,1866.89000,96275,0
2021.11.18,1866.97000,1870.47000,1854.62000,1858.50000,91325,0
2021.11.19,1858.85000,1865.26000,1842.57000,1845.79000,113240,0
2021.11.22,1846.60000,1848.63000,1801.86000,1804.19000,121701,0
2021.11.23,1806.25000,1811.97000,1781.55000,1788.63000,121785,0
2021.11.24,1788.77000,1795.93000,1778.13000,1788.09000,107845,0
2021.11.25,1789.17000,1794.61000,1785.61000,1788.58000,51514,0
2021.11.26,1788.04000,1815.09000,1780.03000,1792.13000,122355,0
2021.11.29,1789.46000,1798.96000,1779.70000,1784.17000,116908,0
2021.11.30,1784.21000,1808.25000,1769.41000,1774.38000,140550,0
2021.12.01,1775.04000,1794.03000,1771.73000,1781.39000,128474,0
2021.12.02,1781.62000,1783.02000,1761.42000,1767.66000,117077,0
2021.12.03,1767.68000,1785.64000,1765.67000,1783.04000,119673,0
2021.12.06,1783.59000,1787.25000,1775.28000,1777.97000,93102,0
2021.12.07,1777.93000,1787.34000,1771.79000,1783.66000,88687,0
2021.12.08,1783.73000,1792.64000,1779.19000,1782.62000,95033,0
2021.12.09,1782.67000,1787.14000,1772.80000,1774.67000,89626,0
2021.12.10,1775.35000,1789.00000,1769.67000,1782.41000,87739,0
2021.12.13,1782.76000,1791.15000,1781.24000,1786.18000,73489,0
2021.12.14,1785.61000,1789.04000,1766.01000,1770.01000,80190,0
2021.12.15,1770.83000,1780.40000,1752.76000,1776.55000,98573,0
2021.12.16,1776.68000,1799.21000,1775.13000,1798.70000,97377,0
2021.12.17,1799.73000,1813.80000,1795.33000,1797.62000,96279,0
2021.12.20,1798.60000,1803.73000,1787.86000,1790.62000,87480,0
